,place,beer,name,ratings,score,style,style_name,style_genre
9066,49016,327129,Saison Lees,0,0.0,129,Belgian Saison,Pale Ales
9067,30909,164107,Partizan Cuvee,1,2.61,129,Belgian Saison,Pale Ales
9068,30909,305604,Partizan/New Belgium West Fork 2017 Rainbow Project,2,3.5,129,Belgian Saison,Pale Ales
9069,30909,205172,Real Time Saison,3,3.7,129,Belgian Saison,Pale Ales
9070,30909,120197,Saison Grisette Lemongrass,2,3.73,129,Belgian Saison,Pale Ales
9071,30909,105758,Saison: Amarillo,1,3.83,129,Belgian Saison,Pale Ales
9072,30909,92089,Saison: Big Red,6,3.76,129,Belgian Saison,Pale Ales
9073,30909,105760,Saison: Black Saaz,5,3.47,129,Belgian Saison,Pale Ales
9074,30909,283420,Saison: Blackcurrant And Juniper,1,3.67,129,Belgian Saison,Pale Ales
9075,30909,97177,Saison: Citra,4,3.92,129,Belgian Saison,Pale Ales
9076,30909,91398,Saison: Galaxy,4,3.81,129,Belgian Saison,Pale Ales
9077,30909,133059,Saison: Ginger,1,3.79,129,Belgian Saison,Pale Ales
9078,30909,92166,Saison: Grisette,12,3.73,129,Belgian Saison,Pale Ales
9079,30909,106803,Saison: Grisette Burgundy Barrel Aged,2,3.38,129,Belgian Saison,Pale Ales
9080,30909,100730,Saison: Grisette Citra,2,3.62,129,Belgian Saison,Pale Ales
9081,30909,106804,Saison: Grisette Coriander Columbus,1,2.85,129,Belgian Saison,Pale Ales
9082,30909,100728,Saison: Grisette Lemongrass,11,3.75,129,Belgian Saison,Pale Ales
9083,30909,104255,"Saison: Grisette Liberty, Ginger, Black Pepper",0,0.0,129,Belgian Saison,Pale Ales
9084,30909,96744,Saison: Grisette Sage,2,3.87,129,Belgian Saison,Pale Ales
9085,30909,100729,Saison: Grisette Styrian Goldings,2,4.16,129,Belgian Saison,Pale Ales
9086,30909,142426,Saison: Iced Tea,3,3.89,129,Belgian Saison,Pale Ales
9087,30909,303332,Saison: Kriek,2,3.91,129,Belgian Saison,Pale Ales
9088,30909,167929,Saison: Lemon Thyme,9,3.33,129,Belgian Saison,Pale Ales
9089,30909,194161,Saison: Lemongrass,6,3.2,129,Belgian Saison,Pale Ales
9090,30909,96746,Saison: Mosaic,2,4.23,129,Belgian Saison,Pale Ales
9091,30909,328442,Saison: Nasturtium,1,3.62,129,Belgian Saison,Pale Ales
9092,30909,197979,Saison: Nelson Sauvin,1,2.84,129,Belgian Saison,Pale Ales
9093,30909,170513,"Saison: Raspberry, Lemon",11,3.67,129,Belgian Saison,Pale Ales
9094,30909,91397,Saison: Spiced,3,4.09,129,Belgian Saison,Pale Ales
9095,30909,105257,Single,3,3.75,129,Belgian Saison,Pale Ales
9096,46218,241436,Full-On Nettle Racket,0,0.0,129,Belgian Saison,Pale Ales
9097,11082,285856,Another Bloody Saison,0,0.0,129,Belgian Saison,Pale Ales
9098,11082,185599,Saison Des Pluies,2,3.53,129,Belgian Saison,Pale Ales
9099,44302,240069,Wheat Saison,0,0.0,129,Belgian Saison,Pale Ales
9100,27135,257533,Orange Beacons,1,3.75,129,Belgian Saison,Pale Ales
9101,6984,336559,Marks and Spencer Cornish Saison,3,3.25,129,Belgian Saison,Pale Ales
9102,6984,360875,Sayzon,1,3.77,129,Belgian Saison,Pale Ales
9103,5062,282149,(The Pilot Series) Tea 'n' Biscus,0,0.0,129,Belgian Saison,Pale Ales
9104,5062,54953,High Saison,8,3.65,129,Belgian Saison,Pale Ales
9105,5062,89984,Saison De Nuit,2,3.47,129,Belgian Saison,Pale Ales
9106,51650,327638,Bouquet,0,0.0,129,Belgian Saison,Pale Ales
9107,51650,327634,Breeze,0,0.0,129,Belgian Saison,Pale Ales
9108,51650,327643,Passion,0,0.0,129,Belgian Saison,Pale Ales
9109,51650,327633,There's Saison About Mary,0,0.0,129,Belgian Saison,Pale Ales
9110,22276,78113,Saison,2,4.02,129,Belgian Saison,Pale Ales
9111,22276,80084,Summer Saison,1,3.3,129,Belgian Saison,Pale Ales
9112,40373,334010,Cloudwater/Beermoth Big Table,3,3.68,129,Belgian Saison,Pale Ales
9113,40373,299460,Fool For You,7,3.86,129,Belgian Saison,Pale Ales
9114,40373,293799,MF Grisette Citra,1,3.72,129,Belgian Saison,Pale Ales
9115,40373,291154,MF Grisette El Dorado,2,4.1,129,Belgian Saison,Pale Ales
9116,40373,324138,Pompettes,5,3.9,129,Belgian Saison,Pale Ales
9117,40373,237196,Saison,1,4.0,129,Belgian Saison,Pale Ales
9118,40373,302964,Saison Tettnanger,7,3.81,129,Belgian Saison,Pale Ales
9119,40373,247309,Sorachi Ace Grisette,4,3.7,129,Belgian Saison,Pale Ales
9120,40373,302962,Spirit Animal Flower Power Special,2,3.75,129,Belgian Saison,Pale Ales
9121,40373,292649,Spring-Summer - MF Grisette Citra,2,4.05,129,Belgian Saison,Pale Ales
9122,40373,269505,Spring-Summer - Saison,1,3.89,129,Belgian Saison,Pale Ales
9123,40373,226673,Spring-Summer - Table Beer Juniper,1,3.74,129,Belgian Saison,Pale Ales
9124,40373,181728,Summer - Grisette,4,3.75,129,Belgian Saison,Pale Ales
9125,41905,185519,Sly Saison,1,4.0,129,Belgian Saison,Pale Ales
9126,45334,373826,BA Saison Blanc,1,4.0,129,Belgian Saison,Pale Ales
9127,45334,279402,Field Work,1,4.18,129,Belgian Saison,Pale Ales
9128,45334,248193,Fresh Start,1,3.91,129,Belgian Saison,Pale Ales
9129,33363,358240,Fourpure / Brasserie De La Senne - Homage,3,3.92,129,Belgian Saison,Pale Ales
9130,47357,253657,Ginger Saison,1,4.16,129,Belgian Saison,Pale Ales
9131,38354,183237,Cinq,1,4.05,129,Belgian Saison,Pale Ales
9132,38354,199458,Cobbles And Clouds,1,4.31,129,Belgian Saison,Pale Ales
9133,38354,240766,In The Rye,1,4.09,129,Belgian Saison,Pale Ales
9134,38354,153749,Litha Rye-Te,0,0.0,129,Belgian Saison,Pale Ales
9135,38354,239663,Mosaic Saison,1,4.06,129,Belgian Saison,Pale Ales
9136,38354,174821,Prelude,1,4.27,129,Belgian Saison,Pale Ales
9137,40307,206037,'Tis The Saison,1,3.27,129,Belgian Saison,Pale Ales
9138,40307,219508,Chloe Dancer,0,0.0,129,Belgian Saison,Pale Ales
9139,40307,219503,D'Etre Ace*d,1,2.68,129,Belgian Saison,Pale Ales
9140,40307,219504,D'Etre Deux,0,0.0,129,Belgian Saison,Pale Ales
9141,40307,277761,D'etre: Ultime,1,4.06,129,Belgian Saison,Pale Ales
9142,14239,281409,Elephant School Brewing Co Sombrero,1,3.75,129,Belgian Saison,Pale Ales
9143,52312,362087,Maid of Orleans,0,0.0,129,Belgian Saison,Pale Ales
9144,30603,89378,On The Edge Dry-Hopped Saison (Bobek),1,3.89,129,Belgian Saison,Pale Ales
9145,30603,89377,On The Edge Dry-Hopped Saison (Cascade And Hallertau-Hersbrucker),1,4.18,129,Belgian Saison,Pale Ales
9146,23249,172931,Bière De Saison,11,3.53,129,Belgian Saison,Pale Ales
9147,23249,265222,Bière De Saison (Citra),1,3.76,129,Belgian Saison,Pale Ales
9148,23249,364918,Biere de Saison Crab Apple,1,3.89,129,Belgian Saison,Pale Ales
9149,23249,373830,Biere de Saison Galaxy,1,4.5,129,Belgian Saison,Pale Ales
9150,23249,317091,Biere de Saison Raspberry,2,4.02,129,Belgian Saison,Pale Ales
9151,23249,342571,Bière De Sauson Damson,1,4.23,129,Belgian Saison,Pale Ales
9152,23249,94329,Biere De Table,13,3.62,129,Belgian Saison,Pale Ales
9153,23249,105167,Bière De Table (Hersbrucker),1,3.75,129,Belgian Saison,Pale Ales
9154,23249,101941,Bière De Table Barrel Aged,11,3.76,129,Belgian Saison,Pale Ales
9155,23249,321118,Dual Runnings,1,3.63,129,Belgian Saison,Pale Ales
9156,23249,324556,Jester King / Kernel Farmhouse Table Barrel Aged Blend,1,3.83,129,Belgian Saison,Pale Ales
9157,23249,120187,Oak Aged Saison (Blend With Sour),3,3.45,129,Belgian Saison,Pale Ales
9158,23249,74378,Saison,4,3.68,129,Belgian Saison,Pale Ales
9159,23249,172932,The Kernel / Jester King Farmhouse,2,3.67,129,Belgian Saison,Pale Ales
9160,52708,371992,Trickster,0,0.0,129,Belgian Saison,Pale Ales
9161,33570,279349,Simon Says-On,1,3.9,129,Belgian Saison,Pale Ales
9162,40746,294822,Lemon Drop Saison (10 Barrel Series),1,3.96,129,Belgian Saison,Pale Ales
9163,36639,276855,Oddbins No. 8 The Oak Smoked Blonde,1,3.81,11,Smoke Beer,Specialty Beers
9164,36639,251236,The Rauchbier,2,3.88,11,Smoke Beer,Specialty Beers
9165,8396,368012,Radiohead - OK Computer,0,0.0,11,Smoke Beer,Specialty Beers
9166,11327,271515,Blencathra,1,3.8,11,Smoke Beer,Specialty Beers
9167,3411,141771,Fyne Bank,8,3.61,11,Smoke Beer,Specialty Beers
9168,28387,85344,Smokeless,13,3.63,11,Smoke Beer,Specialty Beers
